,Ti,Ni,Cu,Fe,Pd,Co,Mn,Cr,Nb,Zr,Hf
46102,43.9,40.1,10,0,0,0,0,0,0,3,3
46103,42.9,40.1,10,0,0,0,0,0,0,4,3
46104,41.9,40.1,10,0,0,0,0,0,0,5,3
46105,40.9,40.1,10,0,0,0,0,0,0,6,3
46106,45.9,40.1,10,0,0,0,0,0,0,0,4
46107,44.9,40.1,10,0,0,0,0,0,0,1,4
46108,43.9,40.1,10,0,0,0,0,0,0,2,4
46109,42.9,40.1,10,0,0,0,0,0,0,3,4
46110,41.9,40.1,10,0,0,0,0,0,0,4,4
46111,40.9,40.1,10,0,0,0,0,0,0,5,4
46112,44.9,40.1,10,0,0,0,0,0,0,0,5
46113,43.9,40.1,10,0,0,0,0,0,0,1,5
46114,42.9,40.1,10,0,0,0,0,0,0,2,5
46115,41.9,40.1,10,0,0,0,0,0,0,3,5
46116,40.9,40.1,10,0,0,0,0,0,0,4,5
46117,43.9,40.1,10,0,0,0,0,0,0,0,6
46118,42.9,40.1,10,0,0,0,0,0,0,1,6
46119,41.9,40.1,10,0,0,0,0,0,0,2,6
46120,40.9,40.1,10,0,0,0,0,0,0,3,6
46121,42.9,40.1,10,0,0,0,0,0,0,0,7
46122,41.9,40.1,10,0,0,0,0,0,0,1,7
46123,40.9,40.1,10,0,0,0,0,0,0,2,7
46124,41.9,40.1,10,0,0,0,0,0,0,0,8
46125,40.9,40.1,10,0,0,0,0,0,0,1,8
46126,40.9,40.1,10,0,0,0,0,0,0,0,9
46127,49.8,40.2,10,0,0,0,0,0,0,0,0
46128,48.8,40.2,10,0,0,0,0,0,0,1,0
46129,47.8,40.2,10,0,0,0,0,0,0,2,0
46130,46.8,40.2,10,0,0,0,0,0,0,3,0
46131,45.8,40.2,10,0,0,0,0,0,0,4,0
46132,44.8,40.2,10,0,0,0,0,0,0,5,0
46133,43.8,40.2,10,0,0,0,0,0,0,6,0
46134,42.8,40.2,10,0,0,0,0,0,0,7,0
46135,41.8,40.2,10,0,0,0,0,0,0,8,0
46136,40.8,40.2,10,0,0,0,0,0,0,9,0
46137,48.8,40.2,10,0,0,0,0,0,0,0,1
46138,47.8,40.2,10,0,0,0,0,0,0,1,1
46139,46.8,40.2,10,0,0,0,0,0,0,2,1
46140,45.8,40.2,10,0,0,0,0,0,0,3,1
46141,44.8,40.2,10,0,0,0,0,0,0,4,1
46142,43.8,40.2,10,0,0,0,0,0,0,5,1
46143,42.8,40.2,10,0,0,0,0,0,0,6,1
46144,41.8,40.2,10,0,0,0,0,0,0,7,1
46145,40.8,40.2,10,0,0,0,0,0,0,8,1
46146,47.8,40.2,10,0,0,0,0,0,0,0,2
46147,46.8,40.2,10,0,0,0,0,0,0,1,2
46148,45.8,40.2,10,0,0,0,0,0,0,2,2
46149,44.8,40.2,10,0,0,0,0,0,0,3,2
46150,43.8,40.2,10,0,0,0,0,0,0,4,2
46151,42.8,40.2,10,0,0,0,0,0,0,5,2
46152,41.8,40.2,10,0,0,0,0,0,0,6,2
46153,40.8,40.2,10,0,0,0,0,0,0,7,2
46154,46.8,40.2,10,0,0,0,0,0,0,0,3
46155,45.8,40.2,10,0,0,0,0,0,0,1,3
46156,44.8,40.2,10,0,0,0,0,0,0,2,3
46157,43.8,40.2,10,0,0,0,0,0,0,3,3
46158,42.8,40.2,10,0,0,0,0,0,0,4,3
46159,41.8,40.2,10,0,0,0,0,0,0,5,3
46160,40.8,40.2,10,0,0,0,0,0,0,6,3
46161,45.8,40.2,10,0,0,0,0,0,0,0,4
46162,44.8,40.2,10,0,0,0,0,0,0,1,4
46163,43.8,40.2,10,0,0,0,0,0,0,2,4
46164,42.8,40.2,10,0,0,0,0,0,0,3,4
46165,41.8,40.2,10,0,0,0,0,0,0,4,4
46166,40.8,40.2,10,0,0,0,0,0,0,5,4
46167,44.8,40.2,10,0,0,0,0,0,0,0,5
46168,43.8,40.2,10,0,0,0,0,0,0,1,5
46169,42.8,40.2,10,0,0,0,0,0,0,2,5
46170,41.8,40.2,10,0,0,0,0,0,0,3,5
46171,40.8,40.2,10,0,0,0,0,0,0,4,5
46172,43.8,40.2,10,0,0,0,0,0,0,0,6
46173,42.8,40.2,10,0,0,0,0,0,0,1,6
46174,41.8,40.2,10,0,0,0,0,0,0,2,6
46175,40.8,40.2,10,0,0,0,0,0,0,3,6
46176,42.8,40.2,10,0,0,0,0,0,0,0,7
46177,41.8,40.2,10,0,0,0,0,0,0,1,7
46178,40.8,40.2,10,0,0,0,0,0,0,2,7
46179,41.8,40.2,10,0,0,0,0,0,0,0,8
46180,40.8,40.2,10,0,0,0,0,0,0,1,8
46181,40.8,40.2,10,0,0,0,0,0,0,0,9
46182,49.7,40.3,10,0,0,0,0,0,0,0,0
46183,48.7,40.3,10,0,0,0,0,0,0,1,0
46184,47.7,40.3,10,0,0,0,0,0,0,2,0
46185,46.7,40.3,10,0,0,0,0,0,0,3,0
46186,45.7,40.3,10,0,0,0,0,0,0,4,0
46187,44.7,40.3,10,0,0,0,0,0,0,5,0
46188,43.7,40.3,10,0,0,0,0,0,0,6,0
46189,42.7,40.3,10,0,0,0,0,0,0,7,0
46190,41.7,40.3,10,0,0,0,0,0,0,8,0
46191,40.7,40.3,10,0,0,0,0,0,0,9,0
46192,48.7,40.3,10,0,0,0,0,0,0,0,1
46193,47.7,40.3,10,0,0,0,0,0,0,1,1
46194,46.7,40.3,10,0,0,0,0,0,0,2,1
46195,45.7,40.3,10,0,0,0,0,0,0,3,1
46196,44.7,40.3,10,0,0,0,0,0,0,4,1
46197,43.7,40.3,10,0,0,0,0,0,0,5,1
46198,42.7,40.3,10,0,0,0,0,0,0,6,1
46199,41.7,40.3,10,0,0,0,0,0,0,7,1
46200,40.7,40.3,10,0,0,0,0,0,0,8,1
46201,47.7,40.3,10,0,0,0,0,0,0,0,2
46202,46.7,40.3,10,0,0,0,0,0,0,1,2
46203,45.7,40.3,10,0,0,0,0,0,0,2,2
46204,44.7,40.3,10,0,0,0,0,0,0,3,2
46205,43.7,40.3,10,0,0,0,0,0,0,4,2
46206,42.7,40.3,10,0,0,0,0,0,0,5,2
46207,41.7,40.3,10,0,0,0,0,0,0,6,2
46208,40.7,40.3,10,0,0,0,0,0,0,7,2
46209,46.7,40.3,10,0,0,0,0,0,0,0,3
46210,45.7,40.3,10,0,0,0,0,0,0,1,3
46211,44.7,40.3,10,0,0,0,0,0,0,2,3
46212,43.7,40.3,10,0,0,0,0,0,0,3,3
46213,42.7,40.3,10,0,0,0,0,0,0,4,3
46214,41.7,40.3,10,0,0,0,0,0,0,5,3
46215,40.7,40.3,10,0,0,0,0,0,0,6,3
46216,45.7,40.3,10,0,0,0,0,0,0,0,4
46217,44.7,40.3,10,0,0,0,0,0,0,1,4
46218,43.7,40.3,10,0,0,0,0,0,0,2,4
46219,42.7,40.3,10,0,0,0,0,0,0,3,4
46220,41.7,40.3,10,0,0,0,0,0,0,4,4
46221,40.7,40.3,10,0,0,0,0,0,0,5,4
46222,44.7,40.3,10,0,0,0,0,0,0,0,5
46223,43.7,40.3,10,0,0,0,0,0,0,1,5
46224,42.7,40.3,10,0,0,0,0,0,0,2,5
46225,41.7,40.3,10,0,0,0,0,0,0,3,5
46226,40.7,40.3,10,0,0,0,0,0,0,4,5
46227,43.7,40.3,10,0,0,0,0,0,0,0,6
46228,42.7,40.3,10,0,0,0,0,0,0,1,6
46229,41.7,40.3,10,0,0,0,0,0,0,2,6
46230,40.7,40.3,10,0,0,0,0,0,0,3,6
46231,42.7,40.3,10,0,0,0,0,0,0,0,7
46232,41.7,40.3,10,0,0,0,0,0,0,1,7
46233,40.7,40.3,10,0,0,0,0,0,0,2,7
46234,41.7,40.3,10,0,0,0,0,0,0,0,8
46235,40.7,40.3,10,0,0,0,0,0,0,1,8
46236,40.7,40.3,10,0,0,0,0,0,0,0,9
46237,49.6,40.4,10,0,0,0,0,0,0,0,0
46238,48.6,40.4,10,0,0,0,0,0,0,1,0
46239,47.6,40.4,10,0,0,0,0,0,0,2,0
46240,46.6,40.4,10,0,0,0,0,0,0,3,0
46241,45.6,40.4,10,0,0,0,0,0,0,4,0
46242,44.6,40.4,10,0,0,0,0,0,0,5,0
46243,43.6,40.4,10,0,0,0,0,0,0,6,0
46244,42.6,40.4,10,0,0,0,0,0,0,7,0
46245,41.6,40.4,10,0,0,0,0,0,0,8,0
46246,40.6,40.4,10,0,0,0,0,0,0,9,0
46247,48.6,40.4,10,0,0,0,0,0,0,0,1
46248,47.6,40.4,10,0,0,0,0,0,0,1,1
46249,46.6,40.4,10,0,0,0,0,0,0,2,1
46250,45.6,40.4,10,0,0,0,0,0,0,3,1
46251,44.6,40.4,10,0,0,0,0,0,0,4,1
46252,43.6,40.4,10,0,0,0,0,0,0,5,1
46253,42.6,40.4,10,0,0,0,0,0,0,6,1
46254,41.6,40.4,10,0,0,0,0,0,0,7,1
46255,40.6,40.4,10,0,0,0,0,0,0,8,1
46256,47.6,40.4,10,0,0,0,0,0,0,0,2
46257,46.6,40.4,10,0,0,0,0,0,0,1,2
46258,45.6,40.4,10,0,0,0,0,0,0,2,2
46259,44.6,40.4,10,0,0,0,0,0,0,3,2
46260,43.6,40.4,10,0,0,0,0,0,0,4,2
46261,42.6,40.4,10,0,0,0,0,0,0,5,2
46262,41.6,40.4,10,0,0,0,0,0,0,6,2
46263,40.6,40.4,10,0,0,0,0,0,0,7,2
46264,46.6,40.4,10,0,0,0,0,0,0,0,3
46265,45.6,40.4,10,0,0,0,0,0,0,1,3
46266,44.6,40.4,10,0,0,0,0,0,0,2,3
46267,43.6,40.4,10,0,0,0,0,0,0,3,3
46268,42.6,40.4,10,0,0,0,0,0,0,4,3
46269,41.6,40.4,10,0,0,0,0,0,0,5,3
46270,40.6,40.4,10,0,0,0,0,0,0,6,3
46271,45.6,40.4,10,0,0,0,0,0,0,0,4
46272,44.6,40.4,10,0,0,0,0,0,0,1,4
46273,43.6,40.4,10,0,0,0,0,0,0,2,4
46274,42.6,40.4,10,0,0,0,0,0,0,3,4
46275,41.6,40.4,10,0,0,0,0,0,0,4,4
46276,40.6,40.4,10,0,0,0,0,0,0,5,4
46277,44.6,40.4,10,0,0,0,0,0,0,0,5
46278,43.6,40.4,10,0,0,0,0,0,0,1,5
46279,42.6,40.4,10,0,0,0,0,0,0,2,5
46280,41.6,40.4,10,0,0,0,0,0,0,3,5
46281,40.6,40.4,10,0,0,0,0,0,0,4,5
46282,43.6,40.4,10,0,0,0,0,0,0,0,6
46283,42.6,40.4,10,0,0,0,0,0,0,1,6
46284,41.6,40.4,10,0,0,0,0,0,0,2,6
46285,40.6,40.4,10,0,0,0,0,0,0,3,6
46286,42.6,40.4,10,0,0,0,0,0,0,0,7
46287,41.6,40.4,10,0,0,0,0,0,0,1,7
46288,40.6,40.4,10,0,0,0,0,0,0,2,7
46289,41.6,40.4,10,0,0,0,0,0,0,0,8
46290,40.6,40.4,10,0,0,0,0,0,0,1,8
46291,40.6,40.4,10,0,0,0,0,0,0,0,9
46292,49.5,40.5,10,0,0,0,0,0,0,0,0
46293,48.5,40.5,10,0,0,0,0,0,0,1,0
46294,47.5,40.5,10,0,0,0,0,0,0,2,0
46295,46.5,40.5,10,0,0,0,0,0,0,3,0
46296,45.5,40.5,10,0,0,0,0,0,0,4,0
46297,44.5,40.5,10,0,0,0,0,0,0,5,0
46298,43.5,40.5,10,0,0,0,0,0,0,6,0
46299,42.5,40.5,10,0,0,0,0,0,0,7,0
46300,41.5,40.5,10,0,0,0,0,0,0,8,0
46301,40.5,40.5,10,0,0,0,0,0,0,9,0
46302,48.5,40.5,10,0,0,0,0,0,0,0,1
46303,47.5,40.5,10,0,0,0,0,0,0,1,1
46304,46.5,40.5,10,0,0,0,0,0,0,2,1
46305,45.5,40.5,10,0,0,0,0,0,0,3,1
46306,44.5,40.5,10,0,0,0,0,0,0,4,1
46307,43.5,40.5,10,0,0,0,0,0,0,5,1
46308,42.5,40.5,10,0,0,0,0,0,0,6,1
46309,41.5,40.5,10,0,0,0,0,0,0,7,1
46310,40.5,40.5,10,0,0,0,0,0,0,8,1
46311,47.5,40.5,10,0,0,0,0,0,0,0,2
46312,46.5,40.5,10,0,0,0,0,0,0,1,2
46313,45.5,40.5,10,0,0,0,0,0,0,2,2
46314,44.5,40.5,10,0,0,0,0,0,0,3,2
46315,43.5,40.5,10,0,0,0,0,0,0,4,2
46316,42.5,40.5,10,0,0,0,0,0,0,5,2
46317,41.5,40.5,10,0,0,0,0,0,0,6,2
46318,40.5,40.5,10,0,0,0,0,0,0,7,2
46319,46.5,40.5,10,0,0,0,0,0,0,0,3
46320,45.5,40.5,10,0,0,0,0,0,0,1,3
46321,44.5,40.5,10,0,0,0,0,0,0,2,3
46322,43.5,40.5,10,0,0,0,0,0,0,3,3
46323,42.5,40.5,10,0,0,0,0,0,0,4,3
46324,41.5,40.5,10,0,0,0,0,0,0,5,3
46325,40.5,40.5,10,0,0,0,0,0,0,6,3
46326,45.5,40.5,10,0,0,0,0,0,0,0,4
46327,44.5,40.5,10,0,0,0,0,0,0,1,4
46328,43.5,40.5,10,0,0,0,0,0,0,2,4
46329,42.5,40.5,10,0,0,0,0,0,0,3,4
46330,41.5,40.5,10,0,0,0,0,0,0,4,4
46331,40.5,40.5,10,0,0,0,0,0,0,5,4
46332,44.5,40.5,10,0,0,0,0,0,0,0,5
46333,43.5,40.5,10,0,0,0,0,0,0,1,5
46334,42.5,40.5,10,0,0,0,0,0,0,2,5
46335,41.5,40.5,10,0,0,0,0,0,0,3,5
46336,40.5,40.5,10,0,0,0,0,0,0,4,5
46337,43.5,40.5,10,0,0,0,0,0,0,0,6
46338,42.5,40.5,10,0,0,0,0,0,0,1,6
46339,41.5,40.5,10,0,0,0,0,0,0,2,6
46340,40.5,40.5,10,0,0,0,0,0,0,3,6
46341,42.5,40.5,10,0,0,0,0,0,0,0,7
46342,41.5,40.5,10,0,0,0,0,0,0,1,7
46343,40.5,40.5,10,0,0,0,0,0,0,2,7
46344,41.5,40.5,10,0,0,0,0,0,0,0,8
46345,40.5,40.5,10,0,0,0,0,0,0,1,8
46346,40.5,40.5,10,0,0,0,0,0,0,0,9
46347,49.4,40.6,10,0,0,0,0,0,0,0,0
46348,48.4,40.6,10,0,0,0,0,0,0,1,0
46349,47.4,40.6,10,0,0,0,0,0,0,2,0
46350,46.4,40.6,10,0,0,0,0,0,0,3,0
46351,45.4,40.6,10,0,0,0,0,0,0,4,0
46352,44.4,40.6,10,0,0,0,0,0,0,5,0
46353,43.4,40.6,10,0,0,0,0,0,0,6,0
46354,42.4,40.6,10,0,0,0,0,0,0,7,0
46355,41.4,40.6,10,0,0,0,0,0,0,8,0
46356,40.4,40.6,10,0,0,0,0,0,0,9,0
46357,48.4,40.6,10,0,0,0,0,0,0,0,1
46358,47.4,40.6,10,0,0,0,0,0,0,1,1
46359,46.4,40.6,10,0,0,0,0,0,0,2,1
46360,45.4,40.6,10,0,0,0,0,0,0,3,1
46361,44.4,40.6,10,0,0,0,0,0,0,4,1
46362,43.4,40.6,10,0,0,0,0,0,0,5,1
46363,42.4,40.6,10,0,0,0,0,0,0,6,1
46364,41.4,40.6,10,0,0,0,0,0,0,7,1
46365,40.4,40.6,10,0,0,0,0,0,0,8,1
46366,47.4,40.6,10,0,0,0,0,0,0,0,2
46367,46.4,40.6,10,0,0,0,0,0,0,1,2
46368,45.4,40.6,10,0,0,0,0,0,0,2,2
46369,44.4,40.6,10,0,0,0,0,0,0,3,2
46370,43.4,40.6,10,0,0,0,0,0,0,4,2
46371,42.4,40.6,10,0,0,0,0,0,0,5,2
46372,41.4,40.6,10,0,0,0,0,0,0,6,2
46373,40.4,40.6,10,0,0,0,0,0,0,7,2
46374,46.4,40.6,10,0,0,0,0,0,0,0,3
46375,45.4,40.6,10,0,0,0,0,0,0,1,3
46376,44.4,40.6,10,0,0,0,0,0,0,2,3
46377,43.4,40.6,10,0,0,0,0,0,0,3,3
46378,42.4,40.6,10,0,0,0,0,0,0,4,3
46379,41.4,40.6,10,0,0,0,0,0,0,5,3
46380,40.4,40.6,10,0,0,0,0,0,0,6,3
46381,45.4,40.6,10,0,0,0,0,0,0,0,4
46382,44.4,40.6,10,0,0,0,0,0,0,1,4
46383,43.4,40.6,10,0,0,0,0,0,0,2,4
46384,42.4,40.6,10,0,0,0,0,0,0,3,4
46385,41.4,40.6,10,0,0,0,0,0,0,4,4
46386,40.4,40.6,10,0,0,0,0,0,0,5,4
46387,44.4,40.6,10,0,0,0,0,0,0,0,5
46388,43.4,40.6,10,0,0,0,0,0,0,1,5
46389,42.4,40.6,10,0,0,0,0,0,0,2,5
46390,41.4,40.6,10,0,0,0,0,0,0,3,5
46391,40.4,40.6,10,0,0,0,0,0,0,4,5
46392,43.4,40.6,10,0,0,0,0,0,0,0,6
46393,42.4,40.6,10,0,0,0,0,0,0,1,6
46394,41.4,40.6,10,0,0,0,0,0,0,2,6
46395,40.4,40.6,10,0,0,0,0,0,0,3,6
46396,42.4,40.6,10,0,0,0,0,0,0,0,7
46397,41.4,40.6,10,0,0,0,0,0,0,1,7
46398,40.4,40.6,10,0,0,0,0,0,0,2,7
46399,41.4,40.6,10,0,0,0,0,0,0,0,8
46400,40.4,40.6,10,0,0,0,0,0,0,1,8
46401,40.4,40.6,10,0,0,0,0,0,0,0,9
46402,49.3,40.7,10,0,0,0,0,0,0,0,0
46403,48.3,40.7,10,0,0,0,0,0,0,1,0
46404,47.3,40.7,10,0,0,0,0,0,0,2,0
46405,46.3,40.7,10,0,0,0,0,0,0,3,0
46406,45.3,40.7,10,0,0,0,0,0,0,4,0
46407,44.3,40.7,10,0,0,0,0,0,0,5,0
46408,43.3,40.7,10,0,0,0,0,0,0,6,0
46409,42.3,40.7,10,0,0,0,0,0,0,7,0
46410,41.3,40.7,10,0,0,0,0,0,0,8,0
46411,40.3,40.7,10,0,0,0,0,0,0,9,0
46412,48.3,40.7,10,0,0,0,0,0,0,0,1
46413,47.3,40.7,10,0,0,0,0,0,0,1,1
46414,46.3,40.7,10,0,0,0,0,0,0,2,1
46415,45.3,40.7,10,0,0,0,0,0,0,3,1
46416,44.3,40.7,10,0,0,0,0,0,0,4,1
46417,43.3,40.7,10,0,0,0,0,0,0,5,1
46418,42.3,40.7,10,0,0,0,0,0,0,6,1
46419,41.3,40.7,10,0,0,0,0,0,0,7,1
46420,40.3,40.7,10,0,0,0,0,0,0,8,1
46421,47.3,40.7,10,0,0,0,0,0,0,0,2
46422,46.3,40.7,10,0,0,0,0,0,0,1,2
46423,45.3,40.7,10,0,0,0,0,0,0,2,2
46424,44.3,40.7,10,0,0,0,0,0,0,3,2
46425,43.3,40.7,10,0,0,0,0,0,0,4,2
46426,42.3,40.7,10,0,0,0,0,0,0,5,2
46427,41.3,40.7,10,0,0,0,0,0,0,6,2
46428,40.3,40.7,10,0,0,0,0,0,0,7,2
46429,46.3,40.7,10,0,0,0,0,0,0,0,3
46430,45.3,40.7,10,0,0,0,0,0,0,1,3
46431,44.3,40.7,10,0,0,0,0,0,0,2,3
46432,43.3,40.7,10,0,0,0,0,0,0,3,3
46433,42.3,40.7,10,0,0,0,0,0,0,4,3
46434,41.3,40.7,10,0,0,0,0,0,0,5,3
46435,40.3,40.7,10,0,0,0,0,0,0,6,3
46436,45.3,40.7,10,0,0,0,0,0,0,0,4
46437,44.3,40.7,10,0,0,0,0,0,0,1,4
46438,43.3,40.7,10,0,0,0,0,0,0,2,4
46439,42.3,40.7,10,0,0,0,0,0,0,3,4
46440,41.3,40.7,10,0,0,0,0,0,0,4,4
46441,40.3,40.7,10,0,0,0,0,0,0,5,4
46442,44.3,40.7,10,0,0,0,0,0,0,0,5
46443,43.3,40.7,10,0,0,0,0,0,0,1,5
46444,42.3,40.7,10,0,0,0,0,0,0,2,5
46445,41.3,40.7,10,0,0,0,0,0,0,3,5
46446,40.3,40.7,10,0,0,0,0,0,0,4,5
46447,43.3,40.7,10,0,0,0,0,0,0,0,6
46448,42.3,40.7,10,0,0,0,0,0,0,1,6
46449,41.3,40.7,10,0,0,0,0,0,0,2,6
46450,40.3,40.7,10,0,0,0,0,0,0,3,6
46451,42.3,40.7,10,0,0,0,0,0,0,0,7
46452,41.3,40.7,10,0,0,0,0,0,0,1,7
46453,40.3,40.7,10,0,0,0,0,0,0,2,7
46454,41.3,40.7,10,0,0,0,0,0,0,0,8
46455,40.3,40.7,10,0,0,0,0,0,0,1,8
46456,40.3,40.7,10,0,0,0,0,0,0,0,9
46457,49.2,40.8,10,0,0,0,0,0,0,0,0
46458,48.2,40.8,10,0,0,0,0,0,0,1,0
46459,47.2,40.8,10,0,0,0,0,0,0,2,0
46460,46.2,40.8,10,0,0,0,0,0,0,3,0
46461,45.2,40.8,10,0,0,0,0,0,0,4,0
46462,44.2,40.8,10,0,0,0,0,0,0,5,0
46463,43.2,40.8,10,0,0,0,0,0,0,6,0
46464,42.2,40.8,10,0,0,0,0,0,0,7,0
46465,41.2,40.8,10,0,0,0,0,0,0,8,0
46466,40.2,40.8,10,0,0,0,0,0,0,9,0
46467,48.2,40.8,10,0,0,0,0,0,0,0,1
46468,47.2,40.8,10,0,0,0,0,0,0,1,1
46469,46.2,40.8,10,0,0,0,0,0,0,2,1
46470,45.2,40.8,10,0,0,0,0,0,0,3,1
46471,44.2,40.8,10,0,0,0,0,0,0,4,1
46472,43.2,40.8,10,0,0,0,0,0,0,5,1
46473,42.2,40.8,10,0,0,0,0,0,0,6,1
46474,41.2,40.8,10,0,0,0,0,0,0,7,1
46475,40.2,40.8,10,0,0,0,0,0,0,8,1
46476,47.2,40.8,10,0,0,0,0,0,0,0,2
46477,46.2,40.8,10,0,0,0,0,0,0,1,2
46478,45.2,40.8,10,0,0,0,0,0,0,2,2
46479,44.2,40.8,10,0,0,0,0,0,0,3,2
46480,43.2,40.8,10,0,0,0,0,0,0,4,2
46481,42.2,40.8,10,0,0,0,0,0,0,5,2
46482,41.2,40.8,10,0,0,0,0,0,0,6,2
46483,40.2,40.8,10,0,0,0,0,0,0,7,2
46484,46.2,40.8,10,0,0,0,0,0,0,0,3
46485,45.2,40.8,10,0,0,0,0,0,0,1,3
46486,44.2,40.8,10,0,0,0,0,0,0,2,3
46487,43.2,40.8,10,0,0,0,0,0,0,3,3
46488,42.2,40.8,10,0,0,0,0,0,0,4,3
46489,41.2,40.8,10,0,0,0,0,0,0,5,3
46490,40.2,40.8,10,0,0,0,0,0,0,6,3
46491,45.2,40.8,10,0,0,0,0,0,0,0,4
46492,44.2,40.8,10,0,0,0,0,0,0,1,4
46493,43.2,40.8,10,0,0,0,0,0,0,2,4
46494,42.2,40.8,10,0,0,0,0,0,0,3,4
46495,41.2,40.8,10,0,0,0,0,0,0,4,4
46496,40.2,40.8,10,0,0,0,0,0,0,5,4
46497,44.2,40.8,10,0,0,0,0,0,0,0,5
46498,43.2,40.8,10,0,0,0,0,0,0,1,5
46499,42.2,40.8,10,0,0,0,0,0,0,2,5
46500,41.2,40.8,10,0,0,0,0,0,0,3,5
46501,40.2,40.8,10,0,0,0,0,0,0,4,5
46502,43.2,40.8,10,0,0,0,0,0,0,0,6
46503,42.2,40.8,10,0,0,0,0,0,0,1,6
46504,41.2,40.8,10,0,0,0,0,0,0,2,6
46505,40.2,40.8,10,0,0,0,0,0,0,3,6
46506,42.2,40.8,10,0,0,0,0,0,0,0,7
46507,41.2,40.8,10,0,0,0,0,0,0,1,7
46508,40.2,40.8,10,0,0,0,0,0,0,2,7
46509,41.2,40.8,10,0,0,0,0,0,0,0,8
46510,40.2,40.8,10,0,0,0,0,0,0,1,8
46511,40.2,40.8,10,0,0,0,0,0,0,0,9
46512,49.1,40.9,10,0,0,0,0,0,0,0,0
46513,48.1,40.9,10,0,0,0,0,0,0,1,0
46514,47.1,40.9,10,0,0,0,0,0,0,2,0
46515,46.1,40.9,10,0,0,0,0,0,0,3,0
46516,45.1,40.9,10,0,0,0,0,0,0,4,0
46517,44.1,40.9,10,0,0,0,0,0,0,5,0
46518,43.1,40.9,10,0,0,0,0,0,0,6,0
46519,42.1,40.9,10,0,0,0,0,0,0,7,0
46520,41.1,40.9,10,0,0,0,0,0,0,8,0
46521,40.1,40.9,10,0,0,0,0,0,0,9,0
46522,48.1,40.9,10,0,0,0,0,0,0,0,1
46523,47.1,40.9,10,0,0,0,0,0,0,1,1
46524,46.1,40.9,10,0,0,0,0,0,0,2,1
46525,45.1,40.9,10,0,0,0,0,0,0,3,1
46526,44.1,40.9,10,0,0,0,0,0,0,4,1
46527,43.1,40.9,10,0,0,0,0,0,0,5,1
46528,42.1,40.9,10,0,0,0,0,0,0,6,1
46529,41.1,40.9,10,0,0,0,0,0,0,7,1
46530,40.1,40.9,10,0,0,0,0,0,0,8,1
46531,47.1,40.9,10,0,0,0,0,0,0,0,2
46532,46.1,40.9,10,0,0,0,0,0,0,1,2
46533,45.1,40.9,10,0,0,0,0,0,0,2,2
46534,44.1,40.9,10,0,0,0,0,0,0,3,2
46535,43.1,40.9,10,0,0,0,0,0,0,4,2
46536,42.1,40.9,10,0,0,0,0,0,0,5,2
46537,41.1,40.9,10,0,0,0,0,0,0,6,2
46538,40.1,40.9,10,0,0,0,0,0,0,7,2
46539,46.1,40.9,10,0,0,0,0,0,0,0,3
46540,45.1,40.9,10,0,0,0,0,0,0,1,3
46541,44.1,40.9,10,0,0,0,0,0,0,2,3
46542,43.1,40.9,10,0,0,0,0,0,0,3,3
46543,42.1,40.9,10,0,0,0,0,0,0,4,3
46544,41.1,40.9,10,0,0,0,0,0,0,5,3
46545,40.1,40.9,10,0,0,0,0,0,0,6,3
46546,45.1,40.9,10,0,0,0,0,0,0,0,4
46547,44.1,40.9,10,0,0,0,0,0,0,1,4
46548,43.1,40.9,10,0,0,0,0,0,0,2,4
46549,42.1,40.9,10,0,0,0,0,0,0,3,4
46550,41.1,40.9,10,0,0,0,0,0,0,4,4
46551,40.1,40.9,10,0,0,0,0,0,0,5,4
46552,44.1,40.9,10,0,0,0,0,0,0,0,5
46553,43.1,40.9,10,0,0,0,0,0,0,1,5
46554,42.1,40.9,10,0,0,0,0,0,0,2,5
46555,41.1,40.9,10,0,0,0,0,0,0,3,5
46556,40.1,40.9,10,0,0,0,0,0,0,4,5
46557,43.1,40.9,10,0,0,0,0,0,0,0,6
46558,42.1,40.9,10,0,0,0,0,0,0,1,6
46559,41.1,40.9,10,0,0,0,0,0,0,2,6
46560,40.1,40.9,10,0,0,0,0,0,0,3,6
46561,42.1,40.9,10,0,0,0,0,0,0,0,7
46562,41.1,40.9,10,0,0,0,0,0,0,1,7
46563,40.1,40.9,10,0,0,0,0,0,0,2,7
46564,41.1,40.9,10,0,0,0,0,0,0,0,8
46565,40.1,40.9,10,0,0,0,0,0,0,1,8
46566,40.1,40.9,10,0,0,0,0,0,0,0,9
46567,49.0,41.0,10,0,0,0,0,0,0,0,0
46568,48.0,41.0,10,0,0,0,0,0,0,1,0
46569,47.0,41.0,10,0,0,0,0,0,0,2,0
46570,46.0,41.0,10,0,0,0,0,0,0,3,0
46571,45.0,41.0,10,0,0,0,0,0,0,4,0
46572,44.0,41.0,10,0,0,0,0,0,0,5,0
46573,43.0,41.0,10,0,0,0,0,0,0,6,0
46574,42.0,41.0,10,0,0,0,0,0,0,7,0
46575,41.0,41.0,10,0,0,0,0,0,0,8,0
46576,48.0,41.0,10,0,0,0,0,0,0,0,1
46577,47.0,41.0,10,0,0,0,0,0,0,1,1
46578,46.0,41.0,10,0,0,0,0,0,0,2,1
46579,45.0,41.0,10,0,0,0,0,0,0,3,1
46580,44.0,41.0,10,0,0,0,0,0,0,4,1
46581,43.0,41.0,10,0,0,0,0,0,0,5,1
46582,42.0,41.0,10,0,0,0,0,0,0,6,1
