,Ti,Ni,Cu,Fe,Pd,Co,Mn,Cr,Nb,Zr,Hf,hp
5585,29.0,45.0,6,0,0,0,0,0,0,1,19,-132.1817972782319
5586,29.0,45.0,6,0,0,0,0,0,0,0,20,-127.19745718815284
5587,40.0,42.0,7,0,0,0,0,0,0,11,0,157.5551596697769
5588,39.0,42.0,7,0,0,0,0,0,0,12,0,167.04509350773878
5589,38.0,42.0,7,0,0,0,0,0,0,13,0,176.6788989342458
5590,37.0,42.0,7,0,0,0,0,0,0,14,0,186.45657594906515
5591,36.0,42.0,7,0,0,0,0,0,0,15,0,196.37812455225503
5592,35.0,42.0,7,0,0,0,0,0,0,16,0,206.44354474416468
5593,34.0,42.0,7,0,0,0,0,0,0,17,0,216.6528365238919
5594,33.0,42.0,7,0,0,0,0,0,0,18,0,227.00599989225157
5595,32.0,42.0,7,0,0,0,0,0,0,19,0,237.5030348491273
5596,31.0,42.0,7,0,0,0,0,0,0,20,0,248.14394139469368
5597,40.0,42.0,7,0,0,0,0,0,0,10,1,155.95961880213872
5598,39.0,42.0,7,0,0,0,0,0,0,11,1,165.93826993828407
5599,38.0,42.0,7,0,0,0,0,0,0,12,1,176.06079266319284
5600,37.0,42.0,7,0,0,0,0,0,0,13,1,186.32718697641394
5601,36.0,42.0,7,0,0,0,0,0,0,14,1,196.73745287794736
5602,35.0,42.0,7,0,0,0,0,0,0,15,1,207.29159036805504
5603,34.0,42.0,7,0,0,0,0,0,0,16,1,217.98959944659146
5604,33.0,42.0,7,0,0,0,0,0,0,17,1,228.83148011320736
5605,32.0,42.0,7,0,0,0,0,0,0,18,1,239.81723236839753
5606,31.0,42.0,7,0,0,0,0,0,0,19,1,250.94685621239478
5607,40.0,42.0,7,0,0,0,0,0,0,9,2,154.23568146406615
5608,39.0,42.0,7,0,0,0,0,0,0,10,2,164.70304989878787
5609,38.0,42.0,7,0,0,0,0,0,0,11,2,175.31428992198198
5610,37.0,42.0,7,0,0,0,0,0,0,12,2,186.06940153348842
5611,36.0,42.0,7,0,0,0,0,0,0,13,2,196.96838473333628
5612,35.0,42.0,7,0,0,0,0,0,0,14,2,208.01123952216585
5613,34.0,42.0,7,0,0,0,0,0,0,15,2,219.1979658989003
5614,33.0,42.0,7,0,0,0,0,0,0,16,2,230.5285638641799
5615,32.0,42.0,7,0,0,0,0,0,0,17,2,242.00303341791732
5616,31.0,42.0,7,0,0,0,0,0,0,18,2,253.62137455900665
5617,40.0,42.0,7,0,0,0,0,0,0,8,3,152.38334765582113
5618,39.0,42.0,7,0,0,0,0,0,0,9,3,163.33943338887184
5619,38.0,42.0,7,0,0,0,0,0,0,10,3,174.4393907105259
5620,37.0,42.0,7,0,0,0,0,0,0,11,3,185.68321962066693
5621,36.0,42.0,7,0,0,0,0,0,0,12,3,197.07092011894565
5622,35.0,42.0,7,0,0,0,0,0,0,13,3,208.6024922055367
5623,34.0,42.0,7,0,0,0,0,0,0,14,3,220.27793588096392
5624,33.0,42.0,7,0,0,0,0,0,0,15,3,232.09725114441244
5625,32.0,42.0,7,0,0,0,0,0,0,16,3,244.06043799663894
5626,31.0,42.0,7,0,0,0,0,0,0,17,3,256.1674964369158
5627,40.0,42.0,7,0,0,0,0,0,0,7,4,150.40261737740366
5628,39.0,42.0,7,0,0,0,0,0,0,8,4,161.84742040878336
5629,38.0,42.0,7,0,0,0,0,0,0,9,4,173.43609502873733
5630,37.0,42.0,7,0,0,0,0,0,0,10,4,185.16864123704727
5631,36.0,42.0,7,0,0,0,0,0,0,11,4,197.04505903372774
5632,35.0,42.0,7,0,0,0,0,0,0,12,4,209.06534841892426
5633,34.0,42.0,7,0,0,0,0,0,0,13,4,221.2295093924331
5634,33.0,42.0,7,0,0,0,0,0,0,14,4,233.53754195483634
5635,32.0,42.0,7,0,0,0,0,0,0,15,4,245.98944610514445
5636,31.0,42.0,7,0,0,0,0,0,0,16,4,258.58522184344474
5637,40.0,42.0,7,0,0,0,0,0,0,6,5,148.29349062881374
5638,39.0,42.0,7,0,0,0,0,0,0,7,5,160.2270109586534
5639,38.0,42.0,7,0,0,0,0,0,0,8,5,172.30440287673264
5640,37.0,42.0,7,0,0,0,0,0,0,9,5,184.52566638364806
5641,36.0,42.0,7,0,0,0,0,0,0,10,5,196.89080147858476
5642,35.0,42.0,7,0,0,0,0,0,0,11,5,209.39980816215393
5643,34.0,42.0,7,0,0,0,0,0,0,12,5,222.05268643403542
5644,33.0,42.0,7,0,0,0,0,0,0,13,5,234.84943629446207
5645,32.0,42.0,7,0,0,0,0,0,0,14,5,247.79005774384132
5646,31.0,42.0,7,0,0,0,0,0,0,15,5,260.87455078057246
5647,40.0,42.0,7,0,0,0,0,0,0,5,6,146.05596740970213
5648,39.0,42.0,7,0,0,0,0,0,0,6,6,158.47820503782714
5649,38.0,42.0,7,0,0,0,0,0,0,7,6,171.0443142546137
5650,37.0,42.0,7,0,0,0,0,0,0,8,6,183.7542950597417
5651,36.0,42.0,7,0,0,0,0,0,0,9,6,196.60814745308016
5652,35.0,42.0,7,0,0,0,0,0,0,10,6,209.6058714351384
5653,34.0,42.0,7,0,0,0,0,0,0,11,6,222.74746700539254
5654,33.0,42.0,7,0,0,0,0,0,0,12,6,236.0329341640172
5655,32.0,42.0,7,0,0,0,0,0,0,13,6,249.46227291139076
5656,31.0,42.0,7,0,0,0,0,0,0,14,6,263.035483246902
5657,40.0,42.0,7,0,0,0,0,0,0,4,7,143.6900477204763
5658,39.0,42.0,7,0,0,0,0,0,0,5,7,156.60100264719222
5659,38.0,42.0,7,0,0,0,0,0,0,6,7,169.65582916232233
5660,37.0,42.0,7,0,0,0,0,0,0,7,7,182.8545272658812
5661,36.0,42.0,7,0,0,0,0,0,0,8,7,196.19709695776692
5662,35.0,42.0,7,0,0,0,0,0,0,9,7,209.68353823793586
5663,34.0,42.0,7,0,0,0,0,0,0,10,7,223.31385110673727
5664,33.0,42.0,7,0,0,0,0,0,0,11,7,237.0880355638219
5665,32.0,42.0,7,0,0,0,0,0,0,12,7,251.00609160924796
5666,31.0,42.0,7,0,0,0,0,0,0,13,7,265.06801924295723
5667,40.0,42.0,7,0,0,0,0,0,0,3,8,141.1957315611362
5668,39.0,42.0,7,0,0,0,0,0,0,4,8,154.5954037860938
5669,38.0,42.0,7,0,0,0,0,0,0,5,8,168.13894759959658
5670,37.0,42.0,7,0,0,0,0,0,0,6,8,181.8263630013389
5671,36.0,42.0,7,0,0,0,0,0,0,7,8,195.65764999148087
5672,35.0,42.0,7,0,0,0,0,0,0,8,8,209.63280857048812
5673,34.0,42.0,7,0,0,0,0,0,0,9,8,223.7518387378368
5674,33.0,42.0,7,0,0,0,0,0,0,10,8,238.01474049309036
5675,32.0,42.0,7,0,0,0,0,0,0,11,8,252.42151383694727
5676,31.0,42.0,7,0,0,0,0,0,0,12,8,266.972158769262
5677,40.0,42.0,7,0,0,0,0,0,0,2,9,138.57301893150725
5678,39.0,42.0,7,0,0,0,0,0,0,3,9,152.4614084550558
5679,38.0,42.0,7,0,0,0,0,0,0,4,9,166.49366956680024
5680,37.0,42.0,7,0,0,0,0,0,0,5,9,180.66980226695887
5681,36.0,42.0,7,0,0,0,0,0,0,6,9,194.9898065555317
5682,35.0,42.0,7,0,0,0,0,0,0,7,9,209.45368243264966
5683,34.0,42.0,7,0,0,0,0,0,0,8,9,224.06142989802174
5684,33.0,42.0,7,0,0,0,0,0,0,9,9,238.8130489520263
5685,32.0,42.0,7,0,0,0,0,0,0,10,9,253.70853959448868
5686,31.0,42.0,7,0,0,0,0,0,0,11,9,268.74790182505967
5687,40.0,42.0,7,0,0,0,0,0,0,1,10,135.82190983167675
5688,39.0,42.0,7,0,0,0,0,0,0,2,10,150.19901665353973
5689,38.0,42.0,7,0,0,0,0,0,0,3,10,164.71999506372958
5690,37.0,42.0,7,0,0,0,0,0,0,4,10,179.38484506202803
5691,36.0,42.0,7,0,0,0,0,0,0,5,10,194.19356664957013
5692,35.0,42.0,7,0,0,0,0,0,0,6,10,209.14615982485702
5693,34.0,42.0,7,0,0,0,0,0,0,7,10,224.24262458871817
5694,33.0,42.0,7,0,0,0,0,0,0,8,10,239.48296094086254
5695,32.0,42.0,7,0,0,0,0,0,0,9,10,254.86716888143565
5696,31.0,42.0,7,0,0,0,0,0,0,10,10,270.3952484105248
5697,40.0,42.0,7,0,0,0,0,0,0,0,11,132.94240426163014
5698,39.0,42.0,7,0,0,0,0,0,0,1,11,147.80822838169115
5699,38.0,42.0,7,0,0,0,0,0,0,2,11,162.81792409038462
5700,37.0,42.0,7,0,0,0,0,0,0,3,11,177.97149138749228
5701,36.0,42.0,7,0,0,0,0,0,0,4,11,193.2689302729268
5702,35.0,42.0,7,0,0,0,0,0,0,5,11,208.71024074632442
5703,34.0,42.0,7,0,0,0,0,0,0,6,11,224.29542280882015
5704,33.0,42.0,7,0,0,0,0,0,0,7,11,240.02447645939537
5705,32.0,42.0,7,0,0,0,0,0,0,8,11,255.89740169866127
5706,31.0,42.0,7,0,0,0,0,0,0,9,11,271.91419852600666
5707,39.0,42.0,7,0,0,0,0,0,0,0,12,145.28904363984475
5708,38.0,42.0,7,0,0,0,0,0,0,1,12,160.7874566468672
5709,37.0,42.0,7,0,0,0,0,0,0,2,12,176.42974124224565
5710,36.0,42.0,7,0,0,0,0,0,0,3,12,192.21589742595097
5711,35.0,42.0,7,0,0,0,0,0,0,4,12,208.145925198216
5712,34.0,42.0,7,0,0,0,0,0,0,5,12,224.21982455890975
5713,33.0,42.0,7,0,0,0,0,0,0,6,12,240.43759550782852
5714,32.0,42.0,7,0,0,0,0,0,0,7,12,256.7992380450596
5715,31.0,42.0,7,0,0,0,0,0,0,8,12,273.3047521710396
5716,38.0,42.0,7,0,0,0,0,0,0,0,13,158.62859273294453
5717,37.0,42.0,7,0,0,0,0,0,0,1,13,174.75959462675382
5718,36.0,42.0,7,0,0,0,0,0,0,2,13,191.03446810877358
5719,35.0,42.0,7,0,0,0,0,0,0,3,13,207.4532131793967
5720,34.0,42.0,7,0,0,0,0,0,0,4,13,224.0158298384631
5721,33.0,42.0,7,0,0,0,0,0,0,5,13,240.72231808610377
5722,32.0,42.0,7,0,0,0,0,0,0,6,13,257.57267792196944
5723,31.0,42.0,7,0,0,0,0,0,0,7,13,274.5669093458564
5724,37.0,42.0,7,0,0,0,0,0,0,0,14,172.96105154085672
5725,36.0,42.0,7,0,0,0,0,0,0,1,14,189.7246423214674
5726,35.0,42.0,7,0,0,0,0,0,0,2,14,206.63210469068144
5727,34.0,42.0,7,0,0,0,0,0,0,3,14,223.6834386480332
5728,33.0,42.0,7,0,0,0,0,0,0,4,14,240.87864419372636
5729,32.0,42.0,7,0,0,0,0,0,0,5,14,258.2177213281102
5730,31.0,42.0,7,0,0,0,0,0,0,6,14,275.700670050428
5731,36.0,42.0,7,0,0,0,0,0,0,0,15,188.2864200641343
5732,35.0,42.0,7,0,0,0,0,0,0,1,15,205.68259973131353
5733,34.0,42.0,7,0,0,0,0,0,0,2,15,223.22265098718344
5734,33.0,42.0,7,0,0,0,0,0,0,3,15,240.90657383136568
5735,32.0,42.0,7,0,0,0,0,0,0,4,15,258.73436826400575
5736,31.0,42.0,7,0,0,0,0,0,0,5,15,276.7060342852783
5737,35.0,42.0,7,0,0,0,0,0,0,0,16,204.60469830215152
5738,34.0,42.0,7,0,0,0,0,0,0,1,16,222.6334668562049
5739,33.0,42.0,7,0,0,0,0,0,0,2,16,240.8061069987598
5740,32.0,42.0,7,0,0,0,0,0,0,3,16,259.1226187295979
5741,31.0,42.0,7,0,0,0,0,0,0,4,16,277.58300204892294
5742,34.0,42.0,7,0,0,0,0,0,0,0,17,221.91588625506847
5743,33.0,42.0,7,0,0,0,0,0,0,1,17,240.577243695996
5744,32.0,42.0,7,0,0,0,0,0,0,2,17,259.38247272503213
5745,31.0,42.0,7,0,0,0,0,0,0,3,17,278.33157334290445
5746,33.0,42.0,7,0,0,0,0,0,0,0,18,240.2199839228997
5747,32.0,42.0,7,0,0,0,0,0,0,1,18,259.51393025080324
5748,31.0,42.0,7,0,0,0,0,0,0,2,18,278.95174816672807
5749,32.0,42.0,7,0,0,0,0,0,0,0,19,259.5169913052814
5750,31.0,42.0,7,0,0,0,0,0,0,1,19,279.44352652021917
5751,31.0,42.0,7,0,0,0,0,0,0,0,20,279.8069084036688
5752,39.9,42.1,7,0,0,0,0,0,0,11,0,152.16674730583327
5753,38.9,42.1,7,0,0,0,0,0,0,12,0,161.21539367447258
5754,37.9,42.1,7,0,0,0,0,0,0,13,0,170.4079116312787
5755,36.9,42.1,7,0,0,0,0,0,0,14,0,179.7443011769501
5756,35.9,42.1,7,0,0,0,0,0,0,15,0,189.22456231084652
5757,34.9,42.1,7,0,0,0,0,0,0,16,0,198.84869503317168
5758,33.9,42.1,7,0,0,0,0,0,0,17,0,208.61669934378006
5759,32.9,42.1,7,0,0,0,0,0,0,18,0,218.52857524284627
5760,31.9,42.1,7,0,0,0,0,0,0,19,0,228.58432273031212
5761,30.9,42.1,7,0,0,0,0,0,0,20,0,238.78394180658506
5762,39.9,42.1,7,0,0,0,0,0,0,10,1,150.64264978577557
5763,38.9,42.1,7,0,0,0,0,0,0,11,1,160.1800134528603
5764,37.9,42.1,7,0,0,0,0,0,0,12,1,169.86124870821368
5765,36.9,42.1,7,0,0,0,0,0,0,13,1,179.6863555519667
5766,35.9,42.1,7,0,0,0,0,0,0,14,1,189.65533398429397
5767,34.9,42.1,7,0,0,0,0,0,0,15,1,199.76818400502088
5768,33.9,42.1,7,0,0,0,0,0,0,16,1,210.0249056138564
5769,32.9,42.1,7,0,0,0,0,0,0,17,1,220.42549881135346
5770,31.9,42.1,7,0,0,0,0,0,0,18,1,230.96996359730838
5771,30.9,42.1,7,0,0,0,0,0,0,19,1,241.65829997177934
5772,39.9,42.1,7,0,0,0,0,0,0,9,2,148.99015579548723
5773,38.9,42.1,7,0,0,0,0,0,0,10,2,159.0162367609155
5774,37.9,42.1,7,0,0,0,0,0,0,11,2,169.18618931472884
5775,36.9,42.1,7,0,0,0,0,0,0,12,2,179.5000134568545
5776,35.9,42.1,7,0,0,0,0,0,0,13,2,189.95770918761264
5777,34.9,42.1,7,0,0,0,0,0,0,14,2,200.55927650647936
5778,33.9,42.1,7,0,0,0,0,0,0,15,2,211.30471541389124
5779,32.9,42.1,7,0,0,0,0,0,0,16,2,222.1940259099356
5780,31.9,42.1,7,0,0,0,0,0,0,17,2,233.22720799420495
5781,30.9,42.1,7,0,0,0,0,0,0,18,2,244.40426166675752
5782,39.9,42.1,7,0,0,0,0,0,0,8,3,147.20926533520105
5783,38.9,42.1,7,0,0,0,0,0,0,9,3,157.72406359891465
5784,37.9,42.1,7,0,0,0,0,0,0,10,3,168.38273345096968
5785,36.9,42.1,7,0,0,0,0,0,0,11,3,179.18527489170083
5786,35.9,42.1,7,0,0,0,0,0,0,12,3,190.13168792045326
5787,34.9,42.1,7,0,0,0,0,0,0,13,3,201.22197253780905
5788,33.9,42.1,7,0,0,0,0,0,0,14,3,212.4561287437391
5789,32.9,42.1,7,0,0,0,0,0,0,15,3,223.83415653806878
5790,31.9,42.1,7,0,0,0,0,0,0,16,3,235.35605592094362
5791,30.9,42.1,7,0,0,0,0,0,0,17,3,247.02182689192705
5792,39.9,42.1,7,0,0,0,0,0,0,7,4,145.29997840433498
5793,38.9,42.1,7,0,0,0,0,0,0,8,4,156.30349396645033
5794,37.9,42.1,7,0,0,0,0,0,0,9,4,167.45088111719815
5795,36.9,42.1,7,0,0,0,0,0,0,10,4,178.7421398559818
5796,35.9,42.1,7,0,0,0,0,0,0,11,4,190.17727018342703
5797,34.9,42.1,7,0,0,0,0,0,0,12,4,201.75627209921367
5798,33.9,42.1,7,0,0,0,0,0,0,13,4,213.47914560313802
5799,32.9,42.1,7,0,0,0,0,0,0,14,4,225.34589069598587
5800,31.9,42.1,7,0,0,0,0,0,0,15,4,237.35650737711694
5801,30.9,42.1,7,0,0,0,0,0,0,16,4,249.51099564653123
5802,39.9,42.1,7,0,0,0,0,0,0,6,5,143.26229500341287
5803,38.9,42.1,7,0,0,0,0,0,0,7,5,154.75452786392998
5804,37.9,42.1,7,0,0,0,0,0,0,8,5,166.39063231294858
5805,36.9,42.1,7,0,0,0,0,0,0,9,5,178.1706083502504
5806,35.9,42.1,7,0,0,0,0,0,0,10,5,190.09445597577724
5807,34.9,42.1,7,0,0,0,0,0,0,11,5,202.16217519011116
5808,33.9,42.1,7,0,0,0,0,0,0,12,5,214.37376599261188
5809,32.9,42.1,7,0,0,0,0,0,0,13,5,226.72922838357044
5810,31.9,42.1,7,0,0,0,0,0,0,14,5,239.22856236284133
5811,30.9,42.1,7,0,0,0,0,0,0,15,5,251.87176793074468
5812,39.9,42.1,7,0,0,0,0,0,0,5,6,141.09621513230377
5813,38.9,42.1,7,0,0,0,0,0,0,6,6,153.0771652910771
5814,37.9,42.1,7,0,0,0,0,0,0,7,6,165.2019870383665
5815,36.9,42.1,7,0,0,0,0,0,0,8,6,177.47068037415738
5816,35.9,42.1,7,0,0,0,0,0,0,9,6,189.88324529858073
5817,34.9,42.1,7,0,0,0,0,0,0,10,6,202.43968181085074
5818,33.9,42.1,7,0,0,0,0,0,0,11,6,215.13998991184053
5819,32.9,42.1,7,0,0,0,0,0,0,12,6,227.98416960149189
5820,31.9,42.1,7,0,0,0,0,0,0,13,6,240.97222087922273
5821,30.9,42.1,7,0,0,0,0,0,0,14,6,254.1041437452659
5822,39.9,42.1,7,0,0,0,0,0,0,4,7,138.80173879083304
5823,38.9,42.1,7,0,0,0,0,0,0,5,7,151.27140624825552
5824,37.9,42.1,7,0,0,0,0,0,0,6,7,163.88494529377203
5825,36.9,42.1,7,0,0,0,0,0,0,7,7,176.64235592802288
5826,35.9,42.1,7,0,0,0,0,0,0,8,7,189.54363815058605
5827,34.9,42.1,7,0,0,0,0,0,0,9,7,202.5887919611123
5828,33.9,42.1,7,0,0,0,0,0,0,10,7,215.77781736064935
5829,32.9,42.1,7,0,0,0,0,0,0,11,7,229.11071434846963
5830,31.9,42.1,7,0,0,0,0,0,0,12,7,242.5874829243403
5831,30.9,42.1,7,0,0,0,0,0,0,13,7,256.20812308904715
5832,39.9,42.1,7,0,0,0,0,0,0,3,8,136.37886597920442
5833,38.9,42.1,7,0,0,0,0,0,0,4,8,149.33725073491223
5834,37.9,42.1,7,0,0,0,0,0,0,5,8,162.43950707896147
5835,36.9,42.1,7,0,0,0,0,0,0,6,8,175.68563501141034
5836,35.9,42.1,7,0,0,0,0,0,0,7,8,189.07563453237526
5837,34.9,42.1,7,0,0,0,0,0,0,8,8,202.60950564150698
5838,33.9,42.1,7,0,0,0,0,0,0,9,8,216.28724833935848
5839,32.9,42.1,7,0,0,0,0,0,0,10,8,230.10886262505664
5840,31.9,42.1,7,0,0,0,0,0,0,11,8,244.07434850011487
5841,30.9,42.1,7,0,0,0,0,0,0,12,8,258.1837059632526
5842,39.9,42.1,7,0,0,0,0,0,0,2,9,133.8275966973306
5843,38.9,42.1,7,0,0,0,0,0,0,3,9,147.27469875138195
5844,37.9,42.1,7,0,0,0,0,0,0,4,9,160.86567239392025
5845,36.9,42.1,7,0,0,0,0,0,0,5,9,174.60051762479998
5846,35.9,42.1,7,0,0,0,0,0,0,6,9,188.47923444397748
5847,34.9,42.1,7,0,0,0,0,0,0,7,9,202.50182285154006
5848,33.9,42.1,7,0,0,0,0,0,0,8,9,216.66828284756048
5849,32.9,42.1,7,0,0,0,0,0,0,9,9,230.97861443224247
5850,31.9,42.1,7,0,0,0,0,0,0,10,9,245.43281760529499
5851,30.9,42.1,7,0,0,0,0,0,0,11,9,260.030892366427
5852,39.9,42.1,7,0,0,0,0,0,0,1,10,131.1479309451679
5853,38.9,42.1,7,0,0,0,0,0,0,2,10,145.08375029749004
5854,37.9,42.1,7,0,0,0,0,0,0,3,10,159.16344123835734
5855,36.9,42.1,7,0,0,0,0,0,0,4,10,173.3870037679153
5856,35.9,42.1,7,0,0,0,0,0,0,5,10,187.75443788524717
5857,34.9,42.1,7,0,0,0,0,0,0,6,10,202.26574359150254
5858,33.9,42.1,7,0,0,0,0,0,0,7,10,216.92092088592472
5859,32.9,42.1,7,0,0,0,0,0,0,8,10,231.71996976880473
5860,31.9,42.1,7,0,0,0,0,0,0,9,10,246.6628902401717
5861,30.9,42.1,7,0,0,0,0,0,0,10,10,261.74968229973456
5862,39.9,42.1,7,0,0,0,0,0,0,0,11,128.33986872292735
5863,38.9,42.1,7,0,0,0,0,0,0,1,11,142.7644053735712
5864,37.9,42.1,7,0,0,0,0,0,0,2,11,157.33281361292757
5865,36.9,42.1,7,0,0,0,0,0,0,3,11,172.04509344059625
5866,35.9,42.1,7,0,0,0,0,0,0,4,11,186.9012448565336
5867,34.9,42.1,7,0,0,0,0,0,0,5,11,201.9012678610161
5868,33.9,42.1,7,0,0,0,0,0,0,6,11,217.04516245384002
5869,32.9,42.1,7,0,0,0,0,0,0,7,11,232.3329286351509
5870,31.9,42.1,7,0,0,0,0,0,0,8,11,247.7645664048905
5871,30.9,42.1,7,0,0,0,0,0,0,9,11,263.3400757627678
5872,38.9,42.1,7,0,0,0,0,0,0,0,12,140.31666397931986
5873,37.9,42.1,7,0,0,0,0,0,0,1,12,155.37378951713617
5874,36.9,42.1,7,0,0,0,0,0,0,2,12,170.57478664307564
5875,35.9,42.1,7,0,0,0,0,0,0,3,12,185.91965535764757
5876,34.9,42.1,7,0,0,0,0,0,0,4,12,201.40839566042996
5877,33.9,42.1,7,0,0,0,0,0,0,5,12,217.04100755177205
5878,32.9,42.1,7,0,0,0,0,0,0,6,12,232.81749103107722
5879,31.9,42.1,7,0,0,0,0,0,0,7,12,248.7378460993932
5880,30.9,42.1,7,0,0,0,0,0,0,8,12,264.8020727561088
5881,37.9,42.1,7,0,0,0,0,0,0,0,13,153.28636895104137
5882,36.9,42.1,7,0,0,0,0,0,0,1,13,168.9760833754699
5883,35.9,42.1,7,0,0,0,0,0,0,2,13,184.8096693881671
5884,34.9,42.1,7,0,0,0,0,0,0,3,13,200.787126989424
5885,33.9,42.1,7,0,0,0,0,0,0,4,13,216.90845617913874
5886,32.9,42.1,7,0,0,0,0,0,0,5,13,233.17365695696208
5887,31.9,42.1,7,0,0,0,0,0,0,6,13,249.58272932333057
5888,30.9,42.1,7,0,0,0,0,0,0,7,13,266.13567327841884
5889,36.9,42.1,7,0,0,0,0,0,0,0,14,167.24898363747343
5890,35.9,42.1,7,0,0,0,0,0,0,1,14,183.57128694845596
5891,34.9,42.1,7,0,0,0,0,0,0,2,14,200.03746184849297
5892,33.9,42.1,7,0,0,0,0,0,0,3,14,216.64750833637663
5893,32.9,42.1,7,0,0,0,0,0,0,4,14,233.40142641268903
5894,31.9,42.1,7,0,0,0,0,0,0,5,14,250.29921607740107
5895,30.9,42.1,7,0,0,0,0,0,0,6,14,267.34087733132765
5896,35.9,42.1,7,0,0,0,0,0,0,0,15,182.20450803887798
5897,34.9,42.1,7,0,0,0,0,0,0,1,15,199.15940023679286
5898,33.9,42.1,7,0,0,0,0,0,0,2,15,216.25816402302007
5899,32.9,42.1,7,0,0,0,0,0,0,3,15,233.50079939802526
5900,31.9,42.1,7,0,0,0,0,0,0,4,15,250.88730636108085
5901,30.9,42.1,7,0,0,0,0,0,0,5,15,268.41768491305993
5902,34.9,42.1,7,0,0,0,0,0,0,0,16,198.15294215509493
5903,33.9,42.1,7,0,0,0,0,0,0,1,16,215.74042323991307
5904,32.9,42.1,7,0,0,0,0,0,0,2,16,233.47177591332002
5905,31.9,42.1,7,0,0,0,0,0,0,3,16,251.3470001751557
5906,30.9,42.1,7,0,0,0,0,0,0,4,16,269.36609602501267
5907,33.9,42.1,7,0,0,0,0,0,0,0,17,215.0942859867937
5908,32.9,42.1,7,0,0,0,0,0,0,1,17,233.31435595828225
5909,31.9,42.1,7,0,0,0,0,0,0,2,17,251.67829751831596
5910,30.9,42.1,7,0,0,0,0,0,0,3,17,270.18611066651647
5911,32.9,42.1,7,0,0,0,0,0,0,0,18,233.02853953273734
5912,31.9,42.1,7,0,0,0,0,0,0,1,18,251.8811983912019
5913,30.9,42.1,7,0,0,0,0,0,0,2,18,270.8777288381534
5914,31.9,42.1,7,0,0,0,0,0,0,0,19,251.95570279410458
5915,30.9,42.1,7,0,0,0,0,0,0,1,19,271.44095053937053
5916,30.9,42.1,7,0,0,0,0,0,0,0,20,271.87577577042975
5917,39.8,42.2,7,0,0,0,0,0,0,11,0,146.8048806450388
5918,38.8,42.2,7,0,0,0,0,0,0,12,0,155.41223954438465
5919,37.8,42.2,7,0,0,0,0,0,0,13,0,164.16347003172268
5920,36.8,42.2,7,0,0,0,0,0,0,14,0,173.05857210804243
5921,35.8,42.2,7,0,0,0,0,0,0,15,0,182.0975457720051
5922,34.8,42.2,7,0,0,0,0,0,0,16,0,191.28039102541516
5923,33.8,42.2,7,0,0,0,0,0,0,17,0,200.6071078668465
5924,32.8,42.2,7,0,0,0,0,0,0,18,0,210.07769629656104
5925,31.8,42.2,7,0,0,0,0,0,0,19,0,219.69215631432598
5926,30.8,42.2,7,0,0,0,0,0,0,20,0,229.4504879207816
5927,39.8,42.2,7,0,0,0,0,0,0,10,1,145.35222647269256
5928,38.8,42.2,7,0,0,0,0,0,0,11,1,154.44830267052748
5929,37.8,42.2,7,0,0,0,0,0,0,12,1,163.68825045632548
5930,36.8,42.2,7,0,0,0,0,0,0,13,1,173.07206983093056
5931,35.8,42.2,7,0,0,0,0,0,0,14,1,182.59976079364424
5932,34.8,42.2,7,0,0,0,0,0,0,15,1,192.27132334490307
5933,33.8,42.2,7,0,0,0,0,0,0,16,1,202.08675748482347
5934,32.8,42.2,7,0,0,0,0,0,0,17,1,212.04606321261963
5935,31.8,42.2,7,0,0,0,0,0,0,18,1,222.1492405292811
5936,30.8,42.2,7,0,0,0,0,0,0,19,1,232.3962894344004
5937,39.8,42.2,7,0,0,0,0,0,0,9,2,143.77117583018844
5938,38.8,42.2,7,0,0,0,0,0,0,10,2,153.3559693262505
5939,37.8,42.2,7,0,0,0,0,0,0,11,2,163.08463441053755
5940,36.8,42.2,7,0,0,0,0,0,0,12,2,172.95717108348617
5941,35.8,42.2,7,0,0,0,0,0,0,13,2,182.97357934486354
5942,34.8,42.2,7,0,0,0,0,0,0,14,2,193.1338591943204
5943,33.8,42.2,7,0,0,0,0,0,0,15,2,203.43801063261344
5944,32.8,42.2,7,0,0,0,0,0,0,16,2,213.8860336590442
5945,31.8,42.2,7,0,0,0,0,0,0,17,2,224.4779282741365
5946,30.8,42.2,7,0,0,0,0,0,0,18,2,235.21369447786128
5947,39.8,42.2,7,0,0,0,0,0,0,8,3,142.06172871748277
5948,38.8,42.2,7,0,0,0,0,0,0,9,3,152.13523951185925
5949,37.8,42.2,7,0,0,0,0,0,0,10,3,162.35262189473724
5950,36.8,42.2,7,0,0,0,0,0,0,11,3,172.71387586570927
5951,35.8,42.2,7,0,0,0,0,0,0,12,3,183.2190014256048
5952,34.8,42.2,7,0,0,0,0,0,0,13,3,193.86799857375445
5953,33.8,42.2,7,0,0,0,0,0,0,14,3,204.66086730992538
5954,32.8,42.2,7,0,0,0,0,0,0,15,3,215.59760763467057
5955,31.8,42.2,7,0,0,0,0,0,0,16,3,226.67821954831015
5956,30.8,42.2,7,0,0,0,0,0,0,17,3,237.90270304994192
5957,39.8,42.2,7,0,0,0,0,0,0,7,4,140.2238851345901
5958,38.8,42.2,7,0,0,0,0,0,0,8,4,150.78611322731012
5959,37.8,42.2,7,0,0,0,0,0,0,9,4,161.4922129084589
5960,36.8,42.2,7,0,0,0,0,0,0,10,4,172.3421841779491
5961,35.8,42.2,7,0,0,0,0,0,0,11,4,183.33602703595534
