,Ti,Ni,Cu,Hf,Zr,hp1,hp2,hpVary
940,35.0,43.0,8,14,0,111.41881726843712,-139.52141520529585,250.94023247373298
941,38.0,50.0,1,3,8,132.09883815253852,-119.01431288304593,251.11315103558445
942,36.0,50.0,1,12,1,140.700295183633,-110.41429519698613,251.11459038061912
943,37.0,46.0,5,6,6,-135.19409478708621,116.1023660251667,251.29646081225292
944,38.0,42.0,9,0,11,-156.54109113310187,94.93724011071026,251.47833124381214
945,36.0,42.0,9,9,4,-150.86426738099,100.61550320804236,251.47977058903234
946,37.0,49.0,2,7,5,-120.87408675667757,130.78004173925729,251.65412849593486
947,38.0,45.0,6,1,10,-142.8512489824825,108.98474994508433,251.83599892756683
948,36.0,45.0,6,10,3,-136.05596080071155,115.78147747198818,251.83743827269973
949,37.0,41.0,10,4,8,-159.9465142526351,92.07279445164022,252.01930870427532
950,35.0,41.0,10,13,1,-150.7282255345708,101.29252251485013,252.02074804942094
951,38.0,48.0,3,2,9,-129.07327301237456,123.12039359883056,252.19366661120512
952,36.0,48.0,3,11,2,-121.15952040096818,131.03558555534983,252.195105956318
953,37.0,44.0,7,5,7,106.69673665541632,-145.68023973267555,252.37697638809186
954,35.0,44.0,7,14,0,-135.34348658497038,117.03492914821254,252.37841573318292
955,38.0,51.0,0,3,8,137.34417107224,-115.20716322274893,252.55133429498892
956,36.0,51.0,0,12,1,146.37782745834556,-106.1749461817144,252.55277364005997
957,37.0,47.0,4,6,6,-131.3258313931983,121.40881267855002,252.73464407174833
958,38.0,43.0,8,0,11,99.87260114276432,-153.04391336057597,252.9165145033403
959,36.0,43.0,8,9,4,-146.9348902534548,105.9830635949329,252.9179538483877
960,37.0,50.0,1,7,5,136.20902252115775,-116.88328923423978,253.09231175539753
961,38.0,46.0,5,1,10,114.04264510551002,-139.23153708135942,253.27418218686944
962,36.0,46.0,5,10,3,121.27157198751229,-132.00404954461192,253.2756215321242
963,37.0,42.0,9,4,8,97.19180334574776,-156.2656886179102,253.45749196365796
964,35.0,42.0,9,13,1,-146.61520054484026,106.84373076402699,253.45893130886725
965,38.0,49.0,2,2,9,128.30082288787526,-125.33102698269067,253.63184987056593
966,36.0,49.0,2,11,2,136.64821419960936,-116.98507501630411,253.63328921591346
967,37.0,45.0,6,5,7,-141.87687996936074,111.93827967808465,253.8151596474454
968,35.0,45.0,6,14,0,122.70867152584833,-131.1079274666772,253.81659899252554
969,36.0,41.0,10,8,5,-157.91312364584155,96.0853457783378,253.99846942417935
970,37.0,48.0,3,6,6,-127.39993750133908,126.77288982986647,254.17282733120555
971,38.0,44.0,7,0,11,-149.48910509007328,104.86559267275152,254.3546977628248
972,36.0,44.0,7,9,4,-142.94788262797374,111.40825447998941,254.35613710796315
973,37.0,51.0,0,7,5,-112.83486121378701,141.6956338011223,254.53049501490932
974,38.0,47.0,4,1,10,119.15817076413077,-135.55419468230684,254.71236544643762
975,36.0,47.0,4,10,3,126.81929700101318,-127.89450779057734,254.71380479159052
976,37.0,43.0,8,4,8,-152.52723248519396,102.36844273810857,254.89567522330253
977,35.0,43.0,8,13,1,-142.44454505716385,112.45256951125339,254.89711456841724
978,38.0,50.0,1,2,9,133.5388826750568,-121.53115045505183,255.07003313010864
979,36.0,50.0,1,11,2,142.31847334167105,-112.75299913368326,255.0714724753543
980,37.0,46.0,5,5,7,117.23745319878799,-138.01588970809462,255.2533429068826
981,35.0,46.0,5,14,0,-126.81473785044363,128.44004440162098,255.25478225206462
982,36.0,42.0,9,8,5,101.44563303275208,-153.99101965096452,255.4366526837166
983,37.0,49.0,2,6,6,132.19459747920337,-123.41641311152853,255.6110105907319
984,38.0,45.0,6,0,11,-145.87666632163018,109.91621470062819,255.79288102225837
985,36.0,45.0,6,9,4,116.89107586286264,-138.90324450451226,255.7943203673749
986,37.0,41.0,10,3,9,-163.2768889407198,92.6993018581561,255.9761907988759
987,35.0,41.0,10,12,2,102.09716355679848,-153.88046658732856,255.97763014412703
988,38.0,48.0,3,1,10,-131.81922178528112,124.33132692065556,256.15054870593667
989,36.0,48.0,3,10,3,132.42465251246176,-123.72733553853686,256.1519880509986
990,37.0,44.0,7,4,8,107.60271262805327,-148.73114585455187,256.33385848260514
991,35.0,44.0,7,13,1,118.11903875647113,-138.21625907151792,256.33529782798905
992,38.0,51.0,0,2,9,138.83457296030247,-117.67364342946166,256.50821638976413
993,36.0,51.0,0,11,2,148.04636298173864,-108.46329275311473,256.50965573485337
994,37.0,47.0,4,5,7,122.59425721752632,-134.09726894888445,256.69152616641077
995,35.0,47.0,4,14,0,-122.46391773623509,134.22904777539952,256.6929655116346
996,36.0,43.0,8,8,5,-150.0112851580925,106.8635507850704,256.8748359431629
997,37.0,50.0,1,6,6,137.67393562635698,-119.37525822369753,257.0491938500545
998,38.0,46.0,5,0,11,115.02446722642344,-142.20659705514845,257.2310642815719
999,36.0,46.0,5,9,4,-134.80097588310673,122.43152774371265,257.2325036268194
1000,37.0,42.0,9,3,9,97.86866811766231,-159.54570594067627,257.4143740583386
1001,35.0,42.0,9,12,2,-149.71708423225027,107.69872917128669,257.41581340353696
1002,38.0,49.0,2,1,10,-128.02661839028224,129.56211357508437,257.5887319653666
1003,36.0,49.0,2,10,3,138.08763852187258,-119.50253278859418,257.59017131046676
1004,37.0,45.0,6,4,8,-144.87742872591843,112.89461301619303,257.77204174211147
1005,35.0,45.0,6,13,1,123.84313849933096,-133.93034258792068,257.77348108725164
1006,36.0,41.0,10,7,6,-161.21862975139084,96.73672176750551,257.95535151889635
1007,37.0,48.0,3,5,7,-130.12101769172295,128.00869173406682,258.12970942578977
1008,35.0,48.0,3,14,0,140.07568164693657,-118.05546712406067,258.13114877099724
1009,36.0,44.0,7,8,5,-145.97392016729464,112.33909903526364,258.3130192025583
1010,37.0,51.0,0,6,6,143.2109042715747,-115.27647283794795,258.48737710952264
1011,38.0,47.0,4,0,11,-138.47889729076996,120.19035025028279,258.66924754105275
1012,36.0,47.0,4,9,4,128.029610122554,-130.64107676373533,258.67068688628933
1013,37.0,43.0,8,3,9,-155.75689244266323,103.0956648751453,258.85255731780853
1014,35.0,43.0,8,12,2,113.35792528370803,-145.49607137926978,258.8539966629778
1015,38.0,50.0,1,1,10,134.85053072743176,-124.17638449733568,259.02691522476744
1016,36.0,50.0,1,10,3,-115.22009954061832,143.80825502936204,259.02835456998037
1017,37.0,46.0,5,4,8,-140.96608109933732,118.24414390225138,259.2102250015887
1018,35.0,46.0,5,13,1,-129.58679560633573,129.62486874050228,259.211664346838
1019,36.0,42.0,9,7,6,-157.2461683911588,102.1473663871875,259.3935347783463
1020,37.0,49.0,2,5,7,133.48075674870051,-126.08713593655557,259.5678926852561
1021,35.0,49.0,2,14,0,145.97994601646496,-113.58938601392038,259.56933203038534
1022,36.0,45.0,6,8,5,-141.87892467852362,117.87227778339002,259.75120246191364
1023,37.0,41.0,10,2,10,93.19741279465961,-166.73566009903516,259.93307289369477
1024,35.0,41.0,10,11,3,102.77340812847251,-157.16110411031332,259.9345122387858
1025,38.0,48.0,3,0,11,125.41386377216259,-134.69356702843288,260.10743080059547
1026,36.0,48.0,3,9,4,-126.42354714639623,133.6853229993576,260.1088701457538
1027,37.0,44.0,7,3,9,108.38029213076516,-151.91044844666976,260.2907405774349
1028,35.0,44.0,7,12,2,119.07475189422257,-141.21742802826157,260.29217992248414
1029,38.0,51.0,0,1,10,140.19657837781415,-120.26852010641596,260.4650984842301
1030,36.0,51.0,0,10,3,149.58650203468278,-110.8800357946875,260.4665378293703
1031,37.0,47.0,4,4,8,123.65130528621376,-136.99710297479396,260.6484082610077
1032,35.0,47.0,4,13,1,-125.18561812679764,135.4642294793157,260.6498476061133
1033,36.0,43.0,8,7,6,-153.21607653300816,107.61564150472987,260.831718037738
1034,37.0,50.0,1,5,7,139.01045226138376,-121.9956236834314,261.00607594481517
1035,35.0,50.0,1,14,0,-109.06567440579238,151.94184088423208,261.00751529002446
1036,36.0,46.0,5,8,5,-137.72629869179218,123.46308702971146,261.18938572150364
1037,37.0,42.0,9,2,10,-162.95411973366208,98.41713641941897,261.37125615308105
1038,35.0,42.0,9,11,3,108.42533110828663,-152.9473643899364,261.37269549822304
1039,38.0,49.0,2,0,11,130.6950077919464,-130.85060626809354,261.54561406003995
1040,36.0,49.0,2,9,4,139.39866637410887,-122.14838703105488,261.54705340516375
1041,37.0,45.0,6,3,9,-148.0063739527286,113.722549883998,261.7289238367266
1042,35.0,45.0,6,12,2,-136.8811541793857,124.84920900258294,261.73036318196864
1043,36.0,41.0,10,6,7,97.25970128636982,-164.65253232711984,261.91223361348966
1044,34.0,41.0,10,15,0,110.80936094128992,-151.10431201748543,261.91367295877535
1045,37.0,48.0,3,4,8,-132.9704943522629,129.116097168313,262.0865915205759
1046,35.0,48.0,3,13,1,141.36122071636782,-120.72681014929731,262.08803086566513
1047,36.0,44.0,7,7,6,113.14154712035088,-149.12835417688802,262.2699012972389
1048,37.0,51.0,0,5,7,-117.84648093236683,144.59777827189828,262.4442592042651
1049,35.0,51.0,0,14,0,157.96136624965584,-104.48433229972397,262.4456985493798
1050,36.0,47.0,4,8,5,129.1115267740097,-133.51604220707668,262.62756898108637
1051,37.0,43.0,8,2,10,-159.11494887030494,103.69449054211145,262.8094394124164
1052,35.0,43.0,8,11,3,114.13488458615029,-148.67599417161,262.8108787577603
1053,38.0,50.0,1,0,11,-126.95001500981743,136.03378230969247,262.9837973195099
1054,36.0,50.0,1,9,4,145.1696402468806,-117.81559641780404,262.98523666468463
1055,37.0,46.0,5,3,9,-144.04466896081794,119.12243813538225,263.1671070962002
1056,35.0,46.0,5,12,2,-132.48724983246757,130.68129660905106,263.16854644151863
1057,36.0,42.0,9,6,7,102.72070327117399,-160.62971360160373,263.3504168727777
1058,34.0,42.0,9,15,0,116.70256228114886,-146.64929393698003,263.3518562181289
1059,37.0,49.0,2,4,8,-128.88625523183873,134.63851954815618,263.5247747799949
1060,35.0,49.0,2,13,1,-116.21037167387112,147.315842451324,263.5262141251951
1061,36.0,45.0,6,7,6,118.72508323394868,-144.98300132276745,263.70808455671613
1062,37.0,41.0,10,1,11,93.56712726065598,-170.32282772757753,263.8899549882335
1063,35.0,41.0,10,10,4,103.32125622994499,-160.57013810351418,263.8913943334592
1064,36.0,48.0,3,8,5,134.81759701600822,-129.24815522442077,264.065752240429
1065,37.0,44.0,7,2,10,-155.21814750902195,109.02947516295535,264.2476226719773
1066,35.0,44.0,7,11,3,119.90206856188888,-144.34699345529407,264.24906201718295
1067,38.0,51.0,0,0,11,141.43018732537166,-122.99179325356818,264.42198057893984
1068,36.0,51.0,0,9,4,-113.42517530658188,150.99824461751268,264.42341992409456
1069,37.0,47.0,4,3,9,-140.02533347096323,124.57995688481606,264.6052903557793
1070,35.0,47.0,4,12,2,-128.03571498762176,136.5710147133359,264.60672970095766
1071,36.0,43.0,8,6,7,-156.54926437811991,108.23933575428964,264.78860013240956
1072,34.0,43.0,8,15,0,-142.1366453584833,122.6533941191883,264.7900394776716
1073,37.0,50.0,1,4,8,140.21857242597616,-124.74438561337593,264.9629580393521
1074,35.0,50.0,1,13,1,153.32809468412597,-111.63630270041722,264.9643973845432
1075,36.0,46.0,5,7,6,124.36624984543596,-140.78001797069555,265.1462678161315
1076,37.0,42.0,9,1,11,-166.49092999687127,98.83720825085766,265.32813824772893
1077,35.0,42.0,9,10,4,-156.30604101783138,109.02353657515778,265.32957759298915
1078,36.0,49.0,2,8,5,140.5812977560272,-124.92263774378262,265.5039354998098
1079,37.0,45.0,6,2,10,114.42209028158686,-151.26371564974397,265.68580593133083
1080,35.0,45.0,6,11,3,125.72688303551695,-139.96036224106683,265.6872452765838
1081,36.0,41.0,10,5,8,-168.214831373145,97.65428433498892,265.8691157081339
1082,34.0,41.0,10,14,1,-154.48847742814905,111.38207762528327,265.8705550534323
1083,37.0,48.0,3,3,9,-135.94836748313537,130.095106132183,266.04347361531836
1084,35.0,48.0,3,12,2,142.51836331553932,-123.52654964480826,266.0449129603476
1085,36.0,44.0,7,6,7,-152.41118465666113,113.81559873525111,266.22678339191225
1086,34.0,44.0,7,15,0,-137.56636628201886,128.66185645520454,266.2282227372234
1087,37.0,51.0,0,4,8,-120.54488549698726,145.8562558019912,266.4011412989785
1088,35.0,51.0,0,13,1,-107.00460322906838,159.39797741506482,266.4025806441332
1089,36.0,47.0,4,7,6,-136.5194041206596,130.06504695487092,266.5844510755305
1090,37.0,43.0,8,1,11,104.16491973899247,-162.6014017682246,266.76632150721707
1091,35.0,43.0,8,10,4,114.78344741812907,-151.98431343418815,266.7677608523172
1092,36.0,50.0,1,8,5,-120.53948976521679,146.40262899412483,266.9421187593416
1093,37.0,46.0,5,2,10,-147.2516532925256,119.87233589832613,267.1239891908517
1094,35.0,46.0,5,11,3,131.60932800722367,-135.51610052881188,267.12542853603554
1095,36.0,42.0,9,5,8,103.16564368527906,-164.1416552823066,267.30729896758567
1096,34.0,42.0,9,14,1,-149.98310198233048,117.32563633051177,267.30873831284225
1097,37.0,49.0,2,3,9,-131.81377099730162,135.66788587739575,267.48165687469736
1098,35.0,49.0,2,12,2,148.5233424159087,-118.95975380403797,267.4830962199467
1099,36.0,45.0,6,6,7,119.44949221408751,-148.21547443723284,267.66496665132036
1100,34.0,45.0,6,15,0,-132.9384567076395,134.72794928895019,267.6664059965897
1101,37.0,41.0,10,0,12,93.80844525656721,-174.0383918263651,267.8468370829323
1102,35.0,41.0,10,9,5,-164.10756856697662,103.74070786121592,267.84827642819255
1103,36.0,48.0,3,7,6,-132.20115977270325,135.8214745625155,268.02263433521875
1104,37.0,44.0,7,1,11,109.55026172501675,-158.65424304157932,268.2045047665961
1105,35.0,44.0,7,10,4,120.60098875929543,-147.60495535256268,268.2059441118581
1106,36.0,51.0,0,8,5,-116.09871128866689,152.28159073022834,268.38030201889524
1107,37.0,47.0,4,2,10,125.38021201302763,-143.18196043731223,268.56217245033986
1108,35.0,47.0,4,11,3,-131.01420831868563,137.5494034767762,268.56361179546184
1109,36.0,43.0,8,5,8,108.73463353366242,-160.0108486934787,268.7454822271411
1110,34.0,43.0,8,14,1,123.32682553376071,-145.420096038486,268.7469215722467
1111,37.0,50.0,1,3,9,-127.62154401355656,141.29829612035246,268.919840133909
1112,35.0,50.0,1,12,2,154.58595201408025,-114.33532746528545,268.9212794793657
1113,36.0,46.0,5,6,7,-143.96213371988415,125.1410161908716,269.10314991075575
1114,34.0,46.0,5,15,0,140.8516726208618,-128.25291663528333,269.1045892561451
1115,37.0,42.0,9,0,12,99.12888361205114,-170.15613673034386,269.285020342395
1116,35.0,42.0,9,9,5,109.49334557165275,-159.793114115957,269.28645968760975
1117,36.0,49.0,2,7,6,141.63553266781673,-127.825284926741,269.46081759455774
1118,37.0,45.0,6,1,11,114.99323420903238,-154.6494538170009,269.6426880260333
1119,35.0,45.0,6,10,4,126.47616059835127,-143.16796677300044,269.6441273713517
1120,36.0,41.0,10,4,9,97.92047091343557,-171.90552688937896,269.8259978028145
1121,34.0,41.0,10,13,2,-158.0010393090506,111.82639783898776,269.82743714803837
1122,37.0,48.0,3,2,10,130.94571862560406,-139.0546370841621,270.00035570976615
1123,35.0,48.0,3,11,3,-126.4546856105244,143.54710944461112,270.0017950551355
1124,36.0,44.0,7,5,8,-155.82241160667945,114.36125387978973,270.1836654864692
1125,34.0,44.0,7,14,1,129.3856452349719,-140.79945959673023,270.1851048317021
1126,37.0,51.0,0,3,9,146.98633686159155,-123.37168653186018,270.35802339345173
1127,35.0,51.0,0,12,2,-109.6532706285816,160.706192110345,270.3594627389266
1128,36.0,47.0,4,6,7,-139.651162504515,130.8901706658071,270.5413331703221
1129,34.0,47.0,4,15,0,-123.50974606491582,147.0330264505901,270.54277251550593
1130,37.0,43.0,8,0,12,-166.21625113636037,104.5069524654973,270.7232036018577
1131,35.0,43.0,8,9,5,-155.42102916699878,115.30361378008092,270.7246429470797
1132,36.0,50.0,1,7,6,-123.39177958283472,147.50722127112385,270.89900085395857
1133,37.0,46.0,5,1,11,120.49383719115576,-150.5870340944457,271.08087128560146
1134,35.0,46.0,5,10,4,-138.67334769542504,132.4089629353839,271.08231063080893
1135,36.0,42.0,9,4,9,103.48218762913893,-167.7819934331892,271.26418106232813
1136,34.0,42.0,9,13,2,117.82031390968768,-153.44530649792068,271.26562040760837
1137,37.0,49.0,2,2,10,136.56885573621548,-134.86968323305337,271.43853896926885
1138,35.0,49.0,2,11,3,149.60244591002993,-121.83753240441365,271.4399783144436
1139,36.0,45.0,6,5,8,-151.57634402195072,120.04550472403935,271.62184874599006
1140,34.0,45.0,6,14,1,135.50209543434903,-136.12119265703586,271.6232880913849
1141,35.0,41.0,10,8,6,104.03176302213978,-167.77339550062607,271.80515852276585
1142,36.0,48.0,3,6,7,136.6969556385884,-135.2825607912073,271.9795164297957
1143,34.0,48.0,3,15,0,-118.70894499663973,153.27201077833888,271.9809557749786
1144,37.0,44.0,7,0,12,-162.21873504442192,109.94265181683295,272.16138686125487
1145,35.0,44.0,7,9,5,121.17151248645678,-150.99131372005286,272.16282620650964
1146,36.0,51.0,0,7,6,153.43654037253873,-118.90064374096983,272.33718411350856
1147,37.0,47.0,4,1,11,-146.46698387395372,126.05207067118317,272.5190545451369
1148,35.0,47.0,4,10,4,138.3993957702478,-134.12109811995833,272.5204938902061
1149,36.0,43.0,8,4,9,109.10153484262992,-163.60082947904084,272.70236432167076
1150,34.0,43.0,8,13,2,123.87186047824798,-148.83194318875394,272.7038036670019
1151,37.0,50.0,1,2,10,142.2496233447746,-130.6270988839824,272.876722228757
1152,35.0,50.0,1,11,3,-117.16274870035522,155.71541287357104,272.87816157392626
1153,36.0,46.0,5,5,8,-147.27264593924883,125.7873860662512,273.06003200550003
1154,34.0,46.0,5,14,1,-131.3852952193174,141.67617613145558,273.061471350773
1155,35.0,42.0,9,8,6,109.83475809780066,-163.408583684286,273.24334178208665
1156,36.0,49.0,2,6,7,142.5613711092883,-130.8563285799355,273.4176996892238
1157,34.0,49.0,2,15,0,-113.85051343037867,159.56862560402078,273.41913903439945
1158,37.0,45.0,6,0,12,115.43598166620359,-158.16358845449577,273.59957012069935
1159,35.0,45.0,6,9,5,-146.50396777513743,127.09704169082397,273.6010094659614
1160,36.0,41.0,10,3,10,98.05826102175342,-175.72461887583268,273.7828798975861
1161,34.0,41.0,10,12,3,-161.64199766017737,112.14232158267987,273.78431924285724
1162,37.0,48.0,3,1,11,-142.2893031554995,131.6679346489691,273.9572378044686
1163,35.0,48.0,3,10,4,-129.51121804648028,144.4474591033504,273.9586771498307
1164,36.0,44.0,7,4,9,-159.36203502693388,114.7785125542141,274.140547581148
1165,34.0,44.0,7,13,2,-144.16094938166134,129.9810375447123,274.14198692637365
1166,37.0,51.0,0,2,10,147.9880214513105,-126.32688403695647,274.31490548826696
1167,35.0,51.0,0,11,3,161.88601033514715,-112.4303344983091,274.31634483345624
1168,36.0,47.0,4,5,8,131.58689790636708,-142.91131735857925,274.49821526494634
1169,34.0,47.0,4,14,1,-126.59176728365128,147.9078873264225,274.4996546100738
1170,35.0,43.0,8,8,6,-158.98614137000732,115.69538367183122,274.68152504183854
